read_id	filename	runid	sample_name	read_length	mean_quality	channel	read_number	start_time
fd3c7143-80a8-4635-a6cf-9831844ab3fb	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	78821	16.57	0	0	
7ec59567-0a31-438e-b2e8-c29afa430a81	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	65258	17.36	0	0	
945f6042-f091-4ce1-8717-a633c8999b83	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	165081	16.61	0	0	
0a9c1001-cdf3-4105-a0c8-547ade811aaf	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	102645	15.16	0	0	
5bbd3568-9cbc-4192-a63d-346368faff29	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	103585	16.58	0	0	
e5e34bc0-8c64-437c-a3b3-b7e8a9aa36d7	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	75209	18.01	0	0	
67ee420c-24e2-49c6-9473-5b89457e3bed	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	67714	15.45	0	0	
39394548-4527-453a-8ee9-8e6bc6ca82f8	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	115572	19.05	0	0	
4e323c7a-bf1b-4c52-9b71-6bbfba5dc23d	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	111064	16.83	0	0	
5d1da17d-39fd-4a11-94ae-7ee027296235	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	93910	16.24	0	0	
a83668ba-638c-4159-aaa6-3e7437b7aeff	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	130111	17.43	0	0	
64bdacfd-2988-4136-a0d0-2b78d03328c9	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	111733	16.97	0	0	
f171618a-789b-453f-b4f1-fdf8c4ec648b	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	89558	17.24	0	0	
864d7fce-8d94-47f6-b2b0-0b5b2edccdba	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	139645	13.73	0	0	
472e834c-d640-47a1-8019-6945e3a429f2	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	95358	17.09	0	0	
66b0d936-5d81-455d-a2fe-117dbf79b7ca	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	61528	16.81	0	0	
23f4eec0-34dd-440f-8026-b4886cb28dc0	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	76940	15.10	0	0	
aa34e10d-4b1b-4373-8f0f-4974ad4176f1	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	84170	16.41	0	0	
3f5088bd-d109-4874-aebc-78c4a7fb73ac	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	124693	17.04	0	0	
29bfd925-ae62-4045-bcef-84493dc3aebd	assembly/input/published/published.UL.70x.chr19.fastq.gz		published_UL.70x.chr19	92555	16.22	0	0	
